ID,location_name,lat,long
2358946,Koudougou,12.25263,-2.36272
2358947,Koudougou,14.49701,-1.01553
2358948,Chutes de Koudou,11.68333,2.31667
2358949,Koudom,12.40951,-1.96073
2358950,Koudo,11.51739,-4.74798
2358951,Koudmi,12.23333,-0.35
2358952,Koudma,13.35451,-2.10727
2358953,Koudiougou,11.83333,-1.43333
2358954,Koudio,10.41667,-2.98333
2358955,Koudio,9.86667,-2.98333
2358956,Koubri,12.16361,-1.38694
2358957,Koubourgou,12.58919,2.0526
2358958,Koubouré,12.63333,-0.51667
2358959,Kouboulou,11.9,-1.86667
2358960,Koubon,11.53333,-2.58333
2358961,Kouboin,11.6,-2.58333
2358962,Koubo,14.2021,-1.26992
2358963,Koubi,12.05,-4.6
2358964,Koubéogué,11.8,-0.01667
2358965,Koubé,13.0925,-3.5153
2358966,Koubabako,13.29747,-2.07642
2358967,Kouba,13.56551,-2.50271
2358968,Kouba,13.13966,-2.40817
2358969,Kouba,12.24009,-1.43018
2358970,Kouayargou,12.08799,1.04315
2358971,Kouatou,12.0265,-4.3132
2358972,Kouassé,12.6921,-3.10954
2358973,Kouarinyi,13.07909,-0.03159
2358974,Kouaré,11.94053,0.30065
2358975,Kouapkouka,12.43333,-0.33333
2358976,Kouangouasso,11.95754,-4.83261
2358977,Kouanga,12.28591,-1.99851
2358978,Kouaneyan,13.09995,-0.99013
2358979,Kouandré,12.6,-0.8
2358980,Kouana,12.19737,-3.49013
2358981,Kouana,11.17621,-5.0997
2358982,Koualtanguen,12.85,-2.33333
2358983,Koualma,13.16565,-0.92138
2358984,Kouakourouma,12.03333,-4.56667
2358985,Kouakouna,12.3137,-4.4389
2358986,Kouakoualé,11.06691,-4.26384
2358987,Kouakoua,12.2785,-4.069
2358988,Kouabkouka,13.05544,-0.61667
2358989,Koua,11.17046,-4.2632
2358990,Forêt Classée de Kou,11.18753,-4.45909
2358991,Kou,11.51667,-4.26667
2358992,Kou,11.73333,-1.91667
2358993,Kotyari,13.17147,0.00946
2358994,Kotyari,12.95,0.36667
2358995,Kotyanboubagou,12.32323,1.61598
2358996,Kottia,12.95,-0.01667
2358997,Kotoura,10.96667,-5.28333
2358998,Kotoudeni,10.95,-5.01667
2358999,Kotoua,11.63333,-2.58333
2359000,Mont Kotou,10.28333,-3.05
2359001,Kô Tou,10.31667,-5.25
2359002,Kotou,11.9703,-4.28204
2359003,Kotonano,10.63333,-3.16667
2359004,Kotina,10.53333,-3.08333
2359005,Koti,11.4,-3.05
2359006,Kotélé,11.73333,-1.76667
2359007,Kotédougou,11.2017,-4.13333
2359008,Kodemtoré,12.54434,-1.48672
2359009,Kota,12.81667,-3.28333
2359010,Kostenga,12.13333,-0.73333
2359011,Kostènga,12.0,-0.38333
2359012,Kossouka,13.36436,-1.90435
2359013,Kossougoudou,12.93488,-0.23303
2359014,Kossonkoré,13.28163,-0.64825
2359015,Kossogué,13.9411,-0.50662
2359016,Kossogo,14.15404,-1.90286
2359017,Kossodo,12.41498,-1.47193
2359018,Kossoden,12.98333,-0.43333
2359019,Kossoden,12.8,-0.43333
2359020,Kossoba,12.45,-3.96667
2359021,Lossa,13.98334,-2.30216
2359022,Kosso,12.48333,-3.63333
2359023,Kosso,12.01667,-3.71667
2359024,Kosso,11.41667,-1.65
2359025,Kosso,11.35,-2.68333
2359026,Kosso,9.86667,-3.18333
2359027,Province de la Kossi,12.91667,-3.83333
2359028,Kossi,12.6568,-4.14
2359029,Kosségo,9.78333,-3.0
2359030,Kossara,10.6,-4.76667
2359031,Kossami,9.98333,-3.33333
2359032,Kossala,11.95,-1.26667
2359033,Kosoro,14.02458,-2.35817
2359034,Kosoguen,13.29379,-1.05029
2359035,Kossodo,12.3057,-1.41932
2359036,Kossodin,12.54071,-1.3767
2359037,Kosmasson,11.8,-1.26667
2359038,Kossilci,12.13235,-1.92951
2359039,Kosgo,13.00442,-1.90175
2359040,Koryèndé,13.46366,-1.00859
2359041,Kortondidji,14.55188,-0.58618
2359042,Korsimoro,12.82506,-1.06737
2359043,Korro,12.88333,-2.56667
2359044,Korosso,11.07421,-4.06053
2359045,Korossaboloro,12.85,-0.28333
2359046,Koronpéré,10.83333,-2.98333
2359047,Koronkoura,10.66667,-3.38333
2359048,Korongon,9.95,-2.83333
2359049,Koronaba,12.66667,-2.15
2359050,Koromé,13.1305,-3.3701
2359051,Korombouli,13.33484,-1.13916
2359052,Korombéré,12.65,-3.35
2359053,Koromassoro,12.66667,-0.65
2359054,Koroma,11.33906,-4.03366
2359055,Korom,12.68898,-1.57621
2359056,Korogoro,10.51667,-4.76667
2359057,Korogo,12.76912,-1.4958
2359058,Korogo,10.26667,-3.03333
2359059,Korobou,11.35,-2.25
2359060,Korobi,12.0,-3.78333
2359061,Koro,12.7281,-1.99894
2359062,Koro,11.43333,-1.43333
2359063,Koro,11.14225,-4.19968
2359064,Koro,10.58333,-3.56667
2359065,Koro,10.28333,-3.01667
2359066,Korko-Natenga,13.5229,-1.00175
2359067,Korkobièl,14.0015,-0.98811
2359068,Korkoakin,11.96667,-1.33333
2359069,Korko,13.53722,-1.0294
2359070,Koriba Tanzou,9.95,-2.81667
2359071,Koriba Kinkéni,9.91667,-2.83333
2359072,Koriba,9.93333,-2.81667
2359073,Koria,13.97833,0.06013
2359074,Kori,10.61667,-3.0
2359075,Koiréziéna,14.36384,-0.02992
2359076,Koréba,11.66578,-4.57913
2359077,Koré,12.35,-3.61667
2359078,Kordié,12.59276,-2.37028
2359079,Korbé,10.85,-2.98333
2359080,Koratenga,12.48333,-0.95
2359081,Koranka,10.16667,-4.66667
2359082,Koran,12.35,-3.5
2359083,Kora,13.37518,-1.54409
2359084,Kopti,13.56561,0.31285
2359085,Kopsséré,13.64,-1.79864
2359086,Koper,11.06667,-2.9
2359087,Kopèndi,12.57738,1.78263
2359088,Kopélougou,11.11667,-0.7
2359089,Kopapinzi,12.33333,-2.43333
2359090,Kô Ouléni,10.3,-5.15
2359091,Koodjina,12.61667,-0.05
2359092,Konzio,11.01667,-1.81667
2359093,Konzié,12.08333,-3.46667
2359094,Konzèna,11.55,-2.7
2359095,Kontyénaba,12.06667,-2.15
2359096,Kontyégou,13.16935,0.37945
2359097,Kontyandi,13.41236,0.0262
2359098,Kontopénga,12.08333,-0.73333
2359099,Kontioro,11.26667,-1.6
2359100,Kontikoura,9.96667,-3.46667
2359101,Kontigué,13.24448,-2.41368
2359102,Kontigé,12.78333,-2.55
2359103,Konntyana,13.03171,0.7375
2359104,Kontiadi,13.38751,-0.01108
2359105,Kontéguéré,11.86667,-1.38333
2359106,Komtama,12.65416,-1.3023
2359107,Kontaga,12.25,-0.03333
2359108,Konsori,11.2,-2.33333
2359109,Konséoulga,11.41667,-0.85
2359110,Konsan,10.73333,-4.55
2359111,Konponga,12.10737,1.7201
2359112,Moilabouanga,10.86667,0.85
2359113,Konpi,10.13333,-3.38333
2359114,Kononiarako,10.71667,-4.4
2359115,Kononga,13.60724,-2.31583
2359116,Konokaha,10.56667,-5.2
2359117,Kono,11.81465,-4.46247
2359118,Konndui,11.65,-1.88333
2359119,Konloga,11.21667,-1.3
2359120,Konlobéwandé,11.9,-1.4
2359121,Konligidi,12.15,-2.03333
2359122,Konlèntyaga,12.88333,0.65
2359123,Konkouissen,12.22498,-1.9548
2359124,Konkui Koura,12.83333,-4.11667
2359125,Konkousse,12.01667,-0.68333
2359126,Konkouni,12.66667,-3.78333
2359127,Konkouissé,11.91667,-1.4
2359128,Konkouéra,9.96667,-3.11667
2359129,Konkoubougui,13.22212,-1.63765
2359130,Konkoubiri,12.67088,-1.80084
2359131,Konkossi,12.5,-0.06667
2359132,Konkossé,11.88333,-1.38333
2359133,Konkouliko,11.96928,-3.33431
2359134,Konkoli,12.55,-3.03333
2359135,Konkoï,11.9,-3.3
2359136,Konkéra,9.86667,-3.03333
2359137,Konkar,10.43333,-3.1
2359138,Koukané,13.04709,-2.19184
2359139,Konka,10.45,-3.96667
2359140,Kongtoro,12.18358,-1.86228
2359141,Kongozana,12.13333,-3.15
2359142,Kongoussi,13.32583,-1.53472
2359143,Kongoussen,12.35,-0.56667
2359144,Kongourilé,11.98333,-3.33333
2359145,Kongourilé,11.9,-3.41667
2359146,Kongouko,10.65,-4.0
2359147,Kongosso,12.15,-3.16667
2359148,Kongolikoro,11.5983,-4.95775
2359149,Kongolikan,11.21242,-3.75229
2359150,Kongolikan,11.17054,-4.6479
2359151,Kongohouro,10.18333,-3.85
2359152,Kongodian,10.9,-5.01667
2359153,Kongoba,12.0,-3.28333
2359154,Kongoba,11.91667,-3.48333
2359155,Kongo,10.18333,-4.6
2359156,Kongbélegban,10.73333,-4.16667
2359157,Kongango,10.6,-3.86667
2359158,Kongan,10.65,-4.13333
2359159,Konga,11.77962,-4.69701
2359160,Konga,14.07093,-1.80958
2359161,Konga,13.49493,-2.88265
2359162,Konékongo,11.8,-1.06667
2359163,Koné,12.36667,-2.06667
2359164,Kondrin,11.85,-1.18333
2359165,Kondoubouéra,11.9,-1.6
2359166,Kondouagou,12.23333,0.26667
2359167,Kondon,11.15,-2.65
2359168,Kondogombenga,12.83333,-0.56667
2359169,Kondilma,13.11568,-2.22447
2359170,Kondié,10.65,-3.03333
2359171,Kondidyoaga,12.25,0.31667
2359172,Kondiboken,13.369,-1.27332
2359173,Kondibito,13.46948,-1.53649
2359174,Kondibito,13.41317,-1.13348
2359175,Konden,13.00811,-1.85786
2359176,Kondaya,10.8,-5.06667
2359177,Konbwissi,12.75,0.43333
2359178,Konbouassi,13.06788,-0.23343
2359179,Konbori,13.32,-4.1171
2359180,Konbobsi,13.10325,0.17627
2359181,Konblétéoun,9.8928,-2.97122
2359182,Konbili,10.75,-5.05
2359183,Konbié,9.75,-2.85
2359184,Konbiaga,10.46667,-5.3
2359185,Konbatyégou,13.19287,0.43065
2359186,Konankira,12.89934,-3.89276
2359187,Konadougou,10.6,-5.16667
2359188,Kona,12.78333,-2.25
2359189,Kona,12.06864,-3.42708
2359190,Kona,11.26263,-4.12119
2359192,Komwana,12.06667,0.91667
2359193,Komtoega,13.10791,-2.16365
2359194,Komtoéga,11.82556,-0.67944
2359195,Koumsagha,12.13056,-1.54583
2359196,Komtaka,14.04872,-2.4242
2359197,Komsilga,13.43013,-1.48683
2359198,Komsilga,13.06919,-1.27385
2359199,Komsilga,13.05895,-0.93591
2359200,Komsilga,12.18653,-1.63379
2359201,Komsiléga,13.61458,-2.48122
2359202,Kompyalga,12.71667,0.38333
2359203,Kompongou,11.61667,1.98333
2359204,Komonga,13.0,-0.08333
2359205,Komondi,13.29838,0.35819
2359206,Komondi,12.62674,2.0532
2359207,Komona,13.28421,-0.31477
2359208,Komolokoa,10.66667,-5.1
2359209,Province de la Comoé,10.33333,-4.41667
2359210,Komoé,5.21609,-3.71793
2359211,Komo,10.56667,-3.01667
2359212,Konkoro,13.2602,-3.8802
2359213,Kombouri,13.79658,-2.77893
2359214,Komki-Ipala,12.18279,-1.79131
2359215,Komkara,14.62451,0.19545
2359216,Komkarga,12.42992,-1.26882
2359217,Komin-Yanga,11.69972,0.13694
2359218,Komiargo,13.15539,-2.56911
2359219,Komestenga,12.93982,-1.36647
2359220,Komé,14.699,-0.1691
2359221,Kombouensé,13.0587,-0.05992
2359222,Kombouédogo,12.13333,-2.3
2359223,Kombos Yargo,12.08927,-1.39733
2359224,Kombori,13.4359,-3.9403
2359225,Kamboincé,12.4646,-1.56284
2359226,Komboari,12.06667,0.23333
2359227,Kombissiri,12.06884,-1.33644
2359228,Kouékembissiga,12.34445,-1.3758
2359229,Kombéolé,12.56667,-0.61667
2359230,Kombedogo,13.26492,-1.48877
2359231,Komassou,13.46138,-0.29641
2359232,Komanmpouma,12.5284,0.79408
2359233,Komadougou,12.14178,0.32752
2359234,Koma,11.63333,-0.43333
2359235,Kolouoko,12.07029,-0.03169
2359236,Kolouaga,12.28848,1.9928
2359237,Koronso,13.2017,-4.1776
2359238,Kolonkwom,13.11235,-2.00406
2359239,Kolonkoura,12.73333,-4.1
2359240,Kolonkoura,12.73333,-3.8
2359241,Kolokom,13.11143,-2.60516
2359242,Kolonkouakou,12.08333,0.16667
2359243,Kolonkan-Sirakoro,13.3203,-4.0681
2359244,Kolonkani Ba,13.3421,-3.9911
2359245,Kolonkan Gouré Diallo,13.2809,-3.8737
2359246,Kolonkan,13.214,-4.1198
2359247,Kolokan,13.079,-4.2717
2359248,Kolonida,12.43333,-4.01667
2359249,Kolonguikom,12.5,-0.66667
2359250,Kolongo,13.31914,-0.62065
2359251,Kolongalona,14.03531,0.17736
2359252,Kolokom,12.70298,-1.34783
2359253,Kololo,12.65,-2.2
2359254,Kolokouomé,12.26667,-0.01667
2359255,Kologkoum,12.98575,-1.24837
2359256,Kolokouamé,12.5,-0.08333
2359257,Kolokom,13.59737,-2.74785
2359258,Kolokom,12.73045,-1.72617
2359259,Kolokom,12.51854,-1.2913
2359260,Kolokom,12.4682,-1.15131
2359261,Kolokom,12.28333,-0.51667
2359262,Kolokom,12.21667,-0.7
2359263,Kolokom,12.1483,-1.68922
2359264,Kolokolo,10.78333,-4.86667
2359265,Koloko,11.0815,-5.31078
2359266,Kolonkan Gouré Ba,13.2637,-3.8694
2359267,Kolokandé,12.2,-2.25
2359268,Kolokaga,11.20722,-4.89585
2359269,Kologoukom,13.04043,-1.52109
2359270,Kalgondé,12.2654,-1.42046
2359271,Kologo Sama,12.38333,-0.6
2359272,Kologoro,12.25,-2.05
2359273,Kologoéro,12.46667,-2.3
2359274,Koloniaba,12.27718,-1.7138
2359275,Kologanaba,11.78333,-0.26667
2359276,Kolodiou,12.61667,-2.76667
2359277,Kolobo Samba,12.2,-0.78333
2359278,Kolobassama,11.91667,-1.5
2359279,Kolo,11.05,-0.98333
2359280,Kollo,12.81667,-2.4
2359281,Kollé,10.18333,-2.96667
2359282,Kolokom,13.1381,-2.26398
2359283,Ouogo,12.66506,-1.20115
2359284,Kolkol,11.05,-3.16667
2359285,Kolinka,11.05,-2.71667
2359286,Kolindioura,10.38333,-3.01667
2359287,Kolibila,12.86667,-2.35
2359288,Kolibié,10.08333,-2.85
2359289,Kolessi,10.71667,-5.15
2359290,Kolérou,12.98695,-3.76733
2359291,Kolèl,14.55222,-0.42579
2359292,Koléka,10.91667,-3.03333
2359293,Koléga,13.54888,-0.93727
2359294,Kolay Ndiouma,14.31983,-1.26357
2359295,Kolastenga,12.18333,-0.43333
2359296,Kolangay,14.7172,-0.8133
2359297,Kolangaligui,13.49053,0.59477
2359298,Kolana,10.73333,-5.05
2359299,Kolakwé,13.56031,0.70523
2359300,Koladé,14.20636,-1.67932
2359301,Kola,12.68333,-2.8
2359302,Kokoun,12.1,-3.13333
2359303,Kokoulou,10.68333,-5.1
2359304,Kokoulani,11.82671,-4.88632
2359305,Kokou Kadjé,14.45164,-1.17647
2359306,Kokou,13.07782,0.31709
2359307,Kokossé Nabikomé,12.06667,-0.31667
2359308,Kokoroué,11.17373,-4.44386
2359309,Kokoroko,13.25768,0.11151
2359310,Kokoro,11.49127,-4.72467
2359311,Kokoré,12.68333,-2.66667
2359312,Kokoraré,11.06667,-0.6
2359313,Kokora,12.58333,-0.61667
2359314,Kokora,10.8,-5.01667
2359315,Koko Nouél,14.31031,-1.96976
2359316,Kokon,10.28333,-4.16667
2359317,Kokologo,12.19392,-1.87687
2359318,Koglobaraogo,13.57094,-1.32337
2359319,Kokolibou,10.91667,-2.98333
2359320,Kokoli,14.1025,-2.45269
2359321,Kokogou,12.7,0.46667
2359322,Kokoaga,11.75,-0.23333
2359323,Koko,10.65,-5.45
2359324,Kokim,13.37066,-2.40671
2359325,Koken,13.19884,-1.12031
2359326,Koirétégui,14.36511,-0.01495
2359327,Koin,11.19152,-4.75299
2359328,Koin,10.95,-4.71667
2359329,Koin,12.71667,-2.83333
2359330,Koikonba,14.02903,-0.19863
2359331,Koibéné,12.21667,-0.13333
2359332,Kohorasso,11.33987,-4.09612
2359333,Koho,11.68333,-3.13333
2359334,Koho,11.45,-3.55
2359335,Kohda,13.51024,0.04188
2359336,Kogoué,11.91416,-4.56828
2359337,Kogoudou,12.71667,0.11667
2359338,Kagotenga,12.66351,-1.065
2359339,Kogoro Fouanou,12.42242,2.23212
2359340,Kogori,12.46158,2.21731
2359341,Kognonghin,12.22734,-1.59161
2359342,Kogomou,12.8,-0.16667
2359343,Kogoma,11.7021,-4.55396
2359344,Kogola,13.11262,-2.39866
2359345,Koogo,11.4,0.1
2359346,Komassogo,12.73148,-1.23605
2359347,Kogo,12.65226,-0.66956
2359348,Kogbu,10.86667,-5.05
2359349,Kogbéni,10.53333,-4.35
2359350,Koflandé,10.23333,-4.56667
2359351,Kofing,12.26667,-3.35
2359352,Kô Finé,10.96667,-5.4
2359353,Kofindren,12.41667,-1.48333
2359354,Kofila Bé,11.12758,-5.17682
2359355,Kofila,11.33333,-3.91667
2359356,Koffi,10.33333,-3.75
2359357,Koéna,11.88333,-3.05
2359358,Koèl,14.57106,-0.45897
2359359,Koédogo,13.09651,-0.70801
2359360,Kodyolay,13.82592,0.02422
2359361,Kodyengou,13.27563,0.36116
2359362,Kodyèl,12.80057,1.16766
2359363,Kodyé,12.6,-2.33333
2359364,Kodro,13.19592,-0.88037
2359365,Kodouro,10.33333,-3.11667
2359366,Kodouni,10.1,-4.48333
2359368,Kodougou,12.51667,-3.6
2359369,Kodonou,11.41085,-4.60751
2359370,Kodogo,12.07878,-1.59558
2359371,Kodjani,12.86305,0.04178
2359372,Kotchari,11.83333,1.91667
2359373,Kodioloy Loboy,14.131,-0.5844
2359374,Kodima,11.29935,-4.12486
2359375,Kodjini,12.03778,1.34714
2359376,Kodian,10.46667,-3.93333
2359377,Kodialani,10.86667,-5.05
2359378,Kodiala,11.38959,-4.58244
2359379,Kodiala,10.96667,-5.03333
2359380,Kodiala,11.42389,-4.63156
2359381,Kodézoaga,11.16667,-0.06667
2359382,Kô Déni,10.35,-5.08333
2359383,Kodéni,10.31667,-5.41667
2359384,Kodemendé,12.48333,-0.6
2359385,Kodassari,12.65332,1.10621
2359386,Kodaré,11.2,-1.51667
2359387,Kodara,11.65,-2.63333
2359388,Kodala,11.05274,-4.43761
2359389,Kodagou,12.40262,1.64729
2359390,Kobssé,11.91667,-1.6
2359391,Kobrou,10.07559,-4.39745
2359392,Koboutéon Tienkbé,10.35,-2.91667
2359393,Koboundouen,12.45,-0.35
2359394,Kobougou,13.35141,0.46716
2359395,Kobou Fouanou,12.45059,2.07357
2359396,Kobori,13.0286,0.02712
2359397,Kobol Tiam,14.23888,-1.62275
2359398,Kobolo,10.88333,-3.73333
2359399,Kobo,10.53333,-3.46667
2359400,Kobo,13.72026,-1.82755
2359401,Kobo,14.6935,-1.5219
2359402,Kobini,13.44795,0.89484
2359403,Kobindyégo,12.58222,1.83888
2359404,Kobiadiassa,10.51667,-5.31667
2359405,Kobé,10.71667,-5.3
2359406,Kobato,12.59566,1.95777
2359407,Kobanbou,12.12555,1.60859
2359408,Koban,10.21667,-3.26667
2359410,Kô Ba,10.36667,-5.05
2359411,Koba,9.96667,-3.71667
2359412,Koba,10.93333,-4.15
2359413,Koba,10.73333,-4.81667
2359414,Koba,10.65,-4.0
2359415,Koba,12.51272,-3.92719
2359416,Koayo,12.48333,-2.93333
2359417,Koassonou,11.0,-1.26667
2359418,Koassa,12.0088,-1.33499
2359419,Koassanga,12.65664,-1.33146
2359420,Koara,12.75,-0.75
2359421,Koara,12.51667,-4.38333
2359422,Koanta,9.48333,-2.76667
2359423,Koankin,11.75,-1.05
2359424,Koankè,13.06254,-1.46438
2359425,Kounda,12.43139,-1.39222
2359426,Koana,11.23333,-1.6
2359427,Koalaga,11.1,-2.3
2359428,Koala,12.83333,-2.23333
2359429,Koala,12.42171,-1.27421
2359430,Koakin,11.95,-1.35
2359431,Koakin,11.68333,-1.13333
2359432,Koakin Kouanda,12.18076,-1.41415
2359433,Koaken,12.97228,-1.67775
2359434,Koaken,12.95307,-1.33885
2359435,Koakin,12.58487,-1.5213
2359436,Koaken,12.23333,-0.58333
2359437,Koaghin,12.18891,-1.4969
2359438,Koakin,12.13681,-1.63755
2359439,Koakin,12.06457,-1.44283
2359440,Koaken,12.06667,-0.66667
2359441,Koagma,12.03403,-1.57056
2359442,Koa,12.55,-3.88333
2359443,Kô,11.51667,-0.35
2359444,Ko,10.5,-3.0
2359445,Klani,10.66667,-5.4
2359446,Kiyéri,11.46667,-0.75
2359447,Kitor Ho,13.46497,-0.34519
2359448,Kitodougou,10.23333,-5.01667
2359449,Kissi Mare,14.63641,-0.13681
2359450,Kissidé,11.13333,-0.46667
2359451,Kissi,14.64133,-0.16456
2359452,Kison,12.8,-2.9
2359453,Kissirigouèm,12.81732,-1.37882
2359454,Kirta,12.42718,1.76798
2359455,Kirsiri,13.59471,-0.29466
2359456,Kirsi,13.04028,-1.93778
2359457,Kirou,11.56667,-1.33333
2359458,Kirissitenga,13.01418,-2.71938
2359459,Kiriolol,14.07922,0.10911
2359460,Kirio,13.14513,-2.69137
2359461,Kirilonga,12.6,-2.11667
2359462,Kirikoudogo,13.00913,-2.48128
2359463,Kirikiri,12.84506,1.04096
2359464,Kirigtenga,13.18066,-1.2309
2359465,Kirien,13.0702,-2.61183
2359467,Kiribina,10.65,-4.8
2359468,Kiribi,11.98333,-0.46667
2359469,Kiri,12.98333,-2.45
2359470,Kiri,11.01667,-2.75
2359471,Kirgou,13.27634,0.71978
2359472,Kirgafaïré,14.31049,-1.25896
2359473,Kirga,13.55277,-0.10801
2359474,Kiré,13.42827,-2.27511
2359475,Kiral,14.14231,0.34672
2359476,Kira,12.08333,-3.25
2359477,Kipir,10.1,-2.95
2359478,Kipala,11.13333,-0.41667
2359479,Kion,11.83333,-1.7
2359480,Kioma,12.76667,-3.08333
2359481,Kinzim,11.51667,-0.05
2359482,Kinyanga,12.43132,2.01553
2359483,Kinsouyinkyéma,12.68333,-0.96667
2359484,Kinséré,13.0903,-3.7001
2359485,Kinpi,10.41667,-3.13333
2359486,Kinpéo,10.71667,-3.2
2359488,Kinkélou,12.06911,-1.87076
2359489,Kingria,12.78333,-2.46667
2359490,Kinga,12.2,-0.36667
2359491,Kinga,10.83333,-5.36667
2359492,Kindougou,13.4309,-1.53542
2359493,Kinogo,12.87389,-1.15584
2359494,Kindiba,13.22689,-2.18873
2359495,Kindi,12.4386,-2.03279
2359496,Kinana,12.70587,-1.69202
2359497,Kimini,10.1,-4.78333
2359498,Kimidougou,11.29758,-4.23616
2359499,Kilou,13.31433,-1.6706
2359500,Kolongota,13.24367,-2.61003
2359501,Kilkyaga,12.9,0.73333
2359502,Kilissimoko,13.78431,-2.37407
2359503,Kilingota,13.23823,-2.61392
2359504,Biliguiri,12.00396,-1.19469
2359505,Kilibo,13.72342,-2.13946
2359506,Kili,11.95323,-4.59935
2359507,Kiléma,13.55393,-0.7393
2359508,Kilari,13.72561,-0.30078
2359509,Kila,13.00509,-4.1911
2359510,Kiko,13.14132,-4.29445
2359511,Kikilma,12.7052,-1.85463
2359512,Kikigogo,12.38333,-2.36667
2359513,Kietou,11.96667,-3.3
2359514,Kiétou,11.0,-2.65
2359515,Kiétégo,13.08552,-1.71978
2359516,Kiraïtenga,13.12944,-2.66866
2359517,Kièro,12.68333,-2.71667
2359518,Kierma,12.02121,-1.25247
2359519,Kiéréma,11.6,-1.7
2359520,Kiéré,11.65,-3.48333
2359521,Kiéré,11.6,-2.55
2359522,Kientara,9.75,-3.03333
2359523,Kiéné,11.11578,-4.41384
2359524,Kiendolo,11.51562,-4.68382
2359525,Kyin,10.21667,-3.86667
2359526,Kiemna-Yarsé,13.31282,-0.80191
2359527,Kiembara,13.23953,-2.73111
2359528,Kyèlla,13.54427,-1.60758
2359529,Kiélé,11.4,-1.13333
2359530,Kiékouyou,12.0,-2.61667
2359531,Kiéko,13.89781,-0.86201
2359532,Kiéfindougou,10.56667,-4.26667
2359533,Kiédui,12.23333,-3.65
2359534,Kiédié,11.48333,-2.63333
2359535,Kiédi,12.48333,-0.96667
2359536,Kiébo,12.13333,-2.55
2359537,Kiébani,11.92054,-4.46643
2359538,Kié,13.1011,-4.13209
2359540,Kidiaho,11.58333,-3.28333
2359541,Kibtanga,13.08144,-1.97546
2359542,Kiboulougou,13.15938,-1.9397
2359543,Kibiri,12.78333,-3.15
2359544,Kibila,13.21534,-2.24911
2359545,Kibé,11.86497,-4.47922
2359546,Kiapré,9.45,-2.78333
2359547,Kiao,11.6,-1.61667
2359548,Kiao,11.55,-1.91667
2359549,Kialuin,11.7,-1.76667
2359550,Kialiéro,11.68333,-1.76667
2359551,Kia,11.05,-2.33333
2359552,Kyon,12.27971,-2.57226
2359553,Kessombodé,13.63455,-2.83511
2359554,Kesse,12.0,-3.3
2359555,Kéryaoguen,12.21499,-1.53839
2359556,Kèrta,12.66243,1.50525
2359557,Kéri,13.58114,0.80982
2359558,Kéréna,12.56667,-3.83333
2359559,Kéranboro,10.63333,-3.21667
2359560,Keralié,12.602,-4.1753
2359561,Kéra,11.95,-3.71667
2359562,Kénou,14.3412,-1.95005
2359563,Kenkiéné,12.73333,-0.8
2359564,Kénésoumdé,13.52958,-0.73511
2359565,Kénéma,13.95826,-2.19539
2359566,Kénéma,12.81667,-2.7
2359567,Kénéko,13.28659,-2.26021
2359568,Kéné Kéné,12.76667,-4.18333
2359569,Province du Kénédougou,11.41667,-5.0
2359570,Kendèmbay,12.83333,-2.68333
2359571,Kémou,10.25,-2.83333
2359572,Kémé,13.0534,-4.0472
2359573,Mont Kèmanga,10.95,0.51667
2359574,Kélsoubaïri,14.05127,-1.90122
2359575,Kèlsio,12.26667,-2.51667
2359576,Kèl Iguièf,14.4446,-0.2186
2359577,Kélia,11.7,-2.33333
2359578,Kéléguem,13.16807,-2.17075
2359579,Kéléworo,10.0,-3.95
2359581,Kélesso,10.94804,-3.98268
2359582,Kéléni,11.08123,-4.86441
2359583,Kèlèl,13.75919,-0.01866
2359584,Kèlbo-Yarcés,13.85414,-1.11371
2359585,Kelbora,10.28333,-3.11667
2359586,Kèlbo Foulcés,13.86584,-1.16084
2359587,Kélankia,10.56667,-5.1
2359588,Kékémourouko,10.3,-4.3
2359589,Kèkèl Yagha,13.25796,0.40793
2359590,Kéké,13.92233,-2.43546
2359591,Kékaba,12.2,-3.68333
2359592,Kédeyèndé,13.51924,-1.53644
2359593,Kébili,10.5,-4.81667
2359594,Kbélé,10.5,-2.95
2359595,Kazim,13.01513,-2.05955
2359596,Kazanga,11.73333,-1.05
2359597,Kayon,13.4811,-1.41856
2359598,Kayokorogo,11.98333,-1.85
2359599,Kayo,11.76667,-3.15
2359600,Kayo,11.35,-2.88333
2359601,Kayo,14.1996,-1.35881
2359602,Kayérobou,11.23333,-2.05
2359603,Kayéro,11.21667,-2.06667
2359604,Kayéré,13.37552,-2.25713
2359605,Kayébila,13.5381,-1.11604
2359606,Kayao,12.01295,-1.8419
2359607,Kayal,12.44243,-2.4409
2359608,Kaya,13.09167,-1.08444
2359609,Kaya,11.8297,-4.73785
2359610,Kaya,11.05,-1.01667
2359611,Kawin,11.21667,-2.41667
2359612,Kawara,13.00039,-2.89573
2359613,Kawara,10.36667,-3.03333
2359614,Katonga,11.78333,-0.4
2359615,Katiyim,12.51667,-0.8
2359616,Katiou,12.13333,-2.11667
2359617,Katierla,10.4,-4.88333
2359618,Katian,11.43333,-1.81667
2359619,Kati,11.32225,-5.12652
2359620,Kati,11.08333,-1.75
2359621,Katenga,12.60464,-1.40616
2359622,Katchirga,14.03872,0.10679
2359623,Katchi,12.76667,-4.01667
2359624,Katanga,12.63398,-1.72306
2359625,Katana,11.83189,-5.16023
2359626,Kataga,11.66667,-1.26667
2359627,Katafona,11.56239,-4.94588
